email_text,label
"Buenos días Patricia, me dirijo a usted para su perfil ha sido actualizado con éxito Si tiene alguna pregunta, no dude en contactarnos.",ham
"Hola Roberto, su reserva para servicio técnico está confirmada Todos los documentos deben estar completos. Nuestro equipo estará disponible para asistirle.",ham
"Estimado Sofia, su informe sobre ventas del primer trimestre ha sido completado y enviado Excelente trabajo, el informe está muy completo.",ham
¡ÚLTIMA OPORTUNIDAD! MacBook Air por $19.99 ¡Oferta relámpago! ¡Compre ahora mismo!,spam
"Estimado Estimado, su perfil de redes sociales ha sido infiltrada por malware Verifique su cuenta inmediatamente. Confirme en: http://bit.ly/verify-account",spam
¡INCREÍBLE OFERTA! iPhone 15 Pro con 90% de descuento ¡Últimas unidades! ¡Ordene ya!,spam
"Hola Elena, espero que estés bien. quisiera comentarle que hemos completado la revisión de su caso Gracias por su paciencia y confianza.",ham
"Hola Lucía, su cita médica con Dr. García está programada para 15 de marzo a las 10:00 AM Traiga sus estudios médicos previos.",ham
¡OFERTA DE VIAJE! unas vacaciones de 10 días con 90% de descuento ¡Oferta limitada! ¡Reserve por teléfono!,spam
"Hola Luis, su cuenta bancaria con saldo disponible en revisión Le notificaremos cuando esté lista.",ham
"Hola Miguel, las calificaciones de matemáticas están disponibles Están publicadas en el sistema de calificaciones Todos los entregables están listos.",ham
"Estimado Carlos, sus resultados de electrocardiograma están listos Puede recogerlos en nuestro laboratorio de lunes a viernes de 8:00 AM a 6:00 PM. Le notificaremos cuando esté lista.",ham
"Estimado cliente, su cuenta bancaria ha sido bloqueada por seguridad Confirme sus datos urgentemente. Haga clic aquí: http://bit.ly/verify-now",spam
"Hola Lucía, su pedido #ORD-2024-001 ha sido confirmado y está siendo preparado para envío Puede rastrear su pedido en nuestro sitio web.",ham
"¡TRABAJO DESDE CASA! digitación de datos ganando $8,000 por proyecto Fácil de aprender ¡Trabaje desde ya!",spam
"Hola Juan, le recordamos que tiene una cita médica mañana Todos los entregables están listos. Por favor confirme su asistencia.",ham
"Hola David, su pedido #PED-2024-156 ha sido confirmado y está siendo preparado para envío Puede rastrear su pedido en nuestro sitio web.",ham
¡NO PIERDA ESTA OPORTUNIDAD! MacBook Air por solo $199 ¡Oferta por tiempo limitado! ¡No espere más!,spam
"Estimado Cliente, hemos encontrado documentos que lo conectan con una familia adinerada con una fortuna de $2,100,000 Este proceso es urgente y debe completarse en 48 horas. Proporcione sus datos bancarios para la transferencia.",spam
¡INCREÍBLE OFERTA! AirPods Pro con 95% de descuento ¡Solo por hoy! ¡Llame al 555-0123!,spam
"Hola Miguel, la reunión de evaluación de desempeño se realizará el 22 de abril a las 2:00 PM Traiga sus estudios médicos previos.",ham
"Estimado Señor, un familiar lejano le ha dejado una fortuna de $3,200,000 ¡No se lo pierda! Contáctenos al 555-0123 para reclamar.",spam
"¡CRÉDITO INMEDIATO! $500,000 sin requisitos Sin historial crediticio requerido ¡Obtenga su préstamo!",spam
"Estimado Amigo, hemos encontrado documentos que lo conectan con una familia adinerada que le ha dejado una herencia de $3,500,000 Este proceso es urgente y debe completarse en 48 horas. Proporcione sus datos bancarios para la transferencia.",spam
"¡CRÉDITO INMEDIATO! $500,000 sin requisitos Sin historial crediticio requerido ¡Aplique aquí!",spam
"Hola Ana, el proyecto implementación del nuevo sistema requiere su revisión Todos los entregables están listos.",ham
"Estimado Señora, su perfil de redes sociales ha sido atacada por virus Confirme su identidad ahora. Confirme en: http://bit.ly/verify-account",spam
"Estimado Mónica, la reunión de padres para su hijo Carlos será el 15 de marzo a las 10:00 AM Discutiremos el progreso académico y las áreas de mejora.",ham
"Hola Isabel, el proyecto desarrollo del sitio web requiere su revisión Todos los entregables están listos.",ham
"Hola Laura, la reunión de revisión de proyecto se realizará el 10 de mayo a las 9:00 AM Por favor ayune 8 horas antes de la cita.",ham
"Hola Miguel, el proyecto desarrollo del sitio web requiere su revisión La fecha límite es el próximo viernes.",ham
¡SOLUCIÓN DEFINITIVA! que resuelve todo Resultados garantizados ¡Última oportunidad! ¡No espere más!,spam
"Estimado Cliente, un familiar lejano le ha dejado una fortuna de $5,000,000 ¡No se lo pierda! Contáctenos al 555-0123 para reclamar.",spam
"Hola María, la reunión de revisión de proyecto se realizará el 10 de mayo a las 10:00 AM Por favor ayune 8 horas antes de la cita.",ham
"Estimado Luis, sus resultados de electrocardiograma están listos Puede recogerlos en nuestro laboratorio de lunes a viernes de 8:00 AM a 6:00 PM. Recibirá la confirmación oficial en los próximos días.",ham
"Estimado Alejandro, su suscripción a plan de datos ha sido renovada automáticamente Los nuevos términos y condiciones están disponibles en nuestro sitio web.",ham
"Hola Miguel, su reserva para consulta médica está confirmada Todos los documentos deben estar completos. Nuestro equipo estará disponible para asistirle.",ham
"Hola María, le recordamos su próxima consulta de dermatología 22 de abril Por favor llegue 30 minutos antes para completar la documentación.",ham
"Estimado Lucía, su servicio de internet de alta velocidad ha sido optimizado para mejor rendimiento Ahora tiene acceso a más canales y contenido.",ham
"Estimado Jorge, no olvide que la reunión de padres es mañana 15 de marzo Se realizará en el auditorio principal a las 6:00 PM.",ham
"Hola Sofia, su cuenta bancaria número 1234-5678-9012-3456 aprobada Recibirá la confirmación oficial en los próximos días.",ham
¡ALERTA DE OFERTA! iPhone 15 Pro con 85% de descuento ¡Stock limitado! ¡Ordene ya!,spam
"¡CONGRATULACIONES! Ha sido seleccionado para recibir un premio increíble Para recibir, proporcione sus datos personales. ¡Responda inmediatamente!",spam
"Estimado Usuario, su cuenta de email ha sido infiltrada por malware Verifique su cuenta inmediatamente. Verifique en: http://bit.ly/account-secure",spam
¡VACACIONES GRATIS! a Cancún con comidas incluidas ¡Solo hasta medianoche! ¡No espere más!,spam
"Hola Juan, su reserva para asesoría legal está confirmada Todos los documentos deben estar completos. Para cualquier cambio, contáctenos al 555-0123.",ham
¡SOLUCIÓN DEFINITIVA! que resuelve todo Resultados garantizados ¡Última oportunidad! ¡No espere más!,spam
¡PRÉSTAMO GARANTIZADO! préstamo de negocios Sin complicaciones Proceso rápido ¡Dinero en 24 horas!,spam
¡PRODUCTO MILAGROSO! crema anti-envejecimiento Transformación total ¡Últimas piezas! ¡Compre ahora!,spam
"Hola Alejandro, su cuenta bancaria número 1234-5678-9012-3456 pendiente de documentación Le notificaremos cuando esté lista.",ham
"Hola Fernando, le enviamos este recordatorio sobre su próxima revisión médica La cita está programada para el próximo martes.",ham
"Estimado David, hemos recibido su consulta sobre el proceso de verificación y confirmamos que ha sido completado exitosamente.",ham
¡OPORTUNIDAD DE INVERSIÓN! un nuevo fondo de inversión con retornos asegurados Dinero rápido y fácil ¡Actúe ahora!,spam
"Hola Lucía, las calificaciones de matemáticas están disponibles Están publicadas en el sistema de calificaciones Todos los entregables están listos.",ham
¡DINERO RÁPIDO! dinero urgente Aprobación instantánea Proceso directo ¡Envíe su CV ahora!,spam
¡PRÉSTAMO GARANTIZADO! préstamo de negocios Sin complicaciones Sin documentos requeridos ¡Reciba su préstamo mañana!,spam
"Hola Lucía, le enviamos este recordatorio sobre la renovación de su seguro El proceso debe completarse antes del fin de mes.",ham
¡DINERO RÁPIDO! préstamo rápido Aprobación instantánea Proceso directo ¡Aplique inmediatamente!,spam
"Hola Lucía, espero que estés bien. tengo el gusto de informarle que hemos completado la revisión de su caso Estamos a su disposición para cualquier consulta.",ham
¡SOLUCIÓN DEFINITIVA! para cualquier problema Beneficios asegurados ¡Solo por hoy! ¡Compre ahora!,spam
"Estimado Jorge, sus resultados de radiografía de tórax están listos Puede recogerlos en nuestro laboratorio de lunes a viernes de 8:00 AM a 6:00 PM. Recibirá la confirmación oficial en los próximos días.",ham
"¡FELICIDADES! Ha ganado un iPhone 15 Pro valorado en $5,000 Para reclamar su premio debe responder en las próximas 24 horas.",spam
"Hola Elena, su cuenta bancaria con saldo disponible en revisión Recibirá la confirmación oficial en los próximos días.",ham
"¡OPORTUNIDAD DE TRABAJO! asistente virtual con salario de $8,000 mensuales Trabajo desde casa ¡Comience mañana!",spam
"Hola Carlos, le recordamos su próxima consulta de cardiología 10 de mayo Por favor llegue 30 minutos antes para completar la documentación.",ham
"Estimado cliente, su cuenta de Amazon ha sido suspendida por actividad sospechosa Confirme sus datos urgentemente. Visite: http://bit.ly/secure-login",spam
¡DINERO RÁPIDO! dinero urgente Decisión rápida Sin interrogatorios ¡Comience mañana!,spam
¡DESCUBRIMIENTO INCREÍBLE! una tecnología innovadora Cambiará su vida para siempre ¡Precio especial solo por hoy! ¡No se lo pierda!,spam
"Estimado Roberto, su suscripción a servicio premium ha sido extendida por 12 meses más Su próxima facturación será el próximo mes.",ham
¡PRODUCTO MILAGROSO! píldora para bajar de peso Transformación total ¡Últimas piezas! ¡Compre ahora!,spam
"Hola Amigo, detectamos un problema de seguridad en su tarjeta de crédito Verifique su identidad ahora mismo. Verifique aquí: http://bit.ly/secure-verify",spam
"Buenos días Jorge, tengo el gusto de informarle que su solicitud ha sido procesada exitosamente Esperamos que esta información sea útil.",ham
¡ÚLTIMA OPORTUNIDAD! iPhone 15 Pro por $39.99 ¡Oferta relámpago! ¡Ordene inmediatamente!,spam
"¡TRABAJO DESDE CASA! digitación de datos ganando $5,000 mensuales Fácil de aprender ¡Empiece inmediatamente!",spam
"¡FELICIDADES! Ha ganado una computadora portátil valorado en $5,000 Para reclamar su premio tiene hasta mañana para reclamar.",spam
"Estimado Carlos, no olvide que la entrega del proyecto es el viernes 22 de abril Se realizará en el auditorio principal a las 6:00 PM.",ham
"Hola Juan, su cuenta bancaria con fecha de vencimiento aprobada Le notificaremos cuando esté lista.",ham
"¡TRABAJO DESDE CASA! encuestas en línea ganando $3,000 semanales Sin experiencia requerida ¡Empiece inmediatamente!",spam
"Hola Miguel, le recordamos su próxima consulta de dermatología 22 de abril Por favor llegue 30 minutos antes para completar la documentación.",ham
¡NO PIERDA ESTA OPORTUNIDAD! MacBook Air por solo $299 ¡Últimas horas! ¡Ordene inmediatamente!,spam
¡ÚLTIMA OPORTUNIDAD! MacBook Air por $19.99 ¡Solo por 2 horas! ¡Compre ahora mismo!,spam
"Estimado Patricia, su informe sobre ventas del primer trimestre ha sido completado y enviado Se han incluido todas las recomendaciones solicitadas.",ham
¡INVERSIÓN GARANTIZADA! forex trading con 1000% de retorno Inversión segura ¡Comience hoy!,spam
¡INCREÍBLE OFERTA! iPad Pro con 70% de descuento ¡Últimas unidades! ¡Visite nuestro sitio!,spam
¡DINERO RÁPIDO! préstamo rápido Aprobación instantánea Sin preguntas ¡Comience mañana!,spam
¡INVERSIÓN GARANTIZADA! bienes raíces con 300% de retorno Sin pérdidas posibles ¡Únase a nosotros!,spam
¡OFERTA ESPECIAL! Samsung Galaxy gratis si compra otro producto ¡Comience inmediatamente! Teléfono: 555-0123,spam
"Hola Elena, le enviamos este recordatorio sobre su próxima revisión médica El proceso debe completarse antes del fin de mes.",ham
¡INVERSIÓN GARANTIZADA! bienes raíces con 300% de retorno Riesgo mínimo garantizado ¡Únase a nosotros!,spam
¡OFERTA DE VIAJE! unas vacaciones de 10 días con 90% de descuento ¡Solo por hoy! ¡WhatsApp: +1-555-0123!,spam
"Estimado Isabel, su cita está confirmada para el lunes a las 4:00 PM Se realizará en el auditorio principal a las 6:00 PM. Si necesita reprogramar, contáctenos con al menos 24 horas de anticipación.",ham
¡DINERO FÁCIL! un sistema de trading automatizado con beneficios del 2000% Ganancias garantizadas ¡Comience inmediatamente!,spam
"Estimado Sofia, no olvide que la entrega del proyecto es el viernes 15 de marzo Se realizará en el auditorio principal a las 6:00 PM.",ham
¡INCREÍBLE OFERTA! Samsung Galaxy con 70% de descuento ¡No se lo pierda! ¡Llame al 555-0123!,spam
"Hola Carmen, hemos actualizado su configuración de seguridad con configuraciones optimizadas Puede personalizar su cuenta según sus necesidades.",ham
"¡CRÉDITO INMEDIATO! $100,000 sin requisitos Sin historial crediticio requerido ¡Aplique aquí!",spam
"Hola Carlos, el proyecto implementación del nuevo sistema requiere su revisión La fecha límite es el próximo viernes.",ham
"Estimado Señor, hemos encontrado documentos que lo conectan con una familia adinerada con una fortuna de $2,100,000 Los fondos expiran en 72 horas. Envíe su información personal.",spam
"Estimado Lucía, su curso de gestión de proyectos comenzará el 10 de mayo Martes y jueves de 7:00 PM a 9:00 PM Los materiales del curso estarán disponibles en la plataforma virtual.",ham
"Hola Pedro, su cuenta bancaria número 1234-5678-9012-3456 en revisión Recibirá la confirmación oficial en los próximos días.",ham
"Hola Estimado, detectamos un problema de seguridad en su tarjeta de crédito Verifique su identidad ahora mismo. Confirme en: http://bit.ly/account-check",spam
¡OFERTA RELÁMPAGO! iPad Pro gratis con su primera compra ¡Visite nuestro sitio! Email: gratis@empresa.com,spam
¡VACACIONES GRATIS! a Europa con vuelos y hotel ¡Solo hasta medianoche! ¡No espere más!,spam
"Hola Carlos, le enviamos este recordatorio sobre su próxima revisión médica La cita está programada para el próximo martes.",ham
"¡EMPLEO URGENTE! trabajo remoto con salario de $10,000 mensuales Solo envíe su información Email: trabajo@empresa.com",spam
"Estimado Lucía, hemos recibido su compra de el software especializado y hemos procesado su pago exitosamente Puede elegir envío express por un costo adicional.",ham
"Hola Laura, su cita médica con Dr. García está programada para 22 de abril a las 2:00 PM Traiga sus estudios médicos previos.",ham
¡OFERTA DE VIAJE! una escapada de fin de semana con precio especial ¡Oferta limitada! ¡Llame al 555-0123!,spam
"Hola Carlos, tengo el gusto de informarle que su cuenta ha sido actualizada correctamente Si tiene alguna pregunta, no dude en contactarnos.",ham
¡OFERTA RELÁMPAGO! Samsung Galaxy gratis con su primera compra ¡Responda este email! WhatsApp: +1-555-0123,spam
"Estimado Alejandro, su suscripción a servicio premium ha sido actualizada con nuevos beneficios Su próxima facturación será el próximo mes.",ham
¡ÚLTIMA OPORTUNIDAD! iPad Pro por $49.99 ¡Oferta relámpago! ¡Llame ya!,spam
"Estimado Lucía, su solicitud de cambio de horario ha sido en revisión Le notificaremos cuando esté lista.",ham
"Estimado Lucía, la reunión de padres para su hija Ana será el 10 de mayo a las 10:00 AM Discutiremos el progreso académico y las áreas de mejora.",ham
"Estimado Miguel, su servicio de internet de alta velocidad ha sido optimizado para mejor rendimiento Ahora tiene acceso a más canales y contenido.",ham
"Hola Carmen, me complace informarle que su perfil ha sido actualizado con éxito Estamos a su disposición para cualquier consulta.",ham
"Estimado Laura, su solicitud de vacaciones ha sido pendiente de documentación Recibirá la confirmación oficial en los próximos días.",ham
"Hola Jorge, le enviamos este recordatorio sobre su próxima revisión médica El proceso debe completarse antes del fin de mes.",ham
"Hola Fernando, le notifico que el documento solicitado está listo Esperamos que esta información sea útil.",ham
¡OFERTA ESPECIAL! PlayStation 5 gratis con su primera compra ¡No pierda esta oportunidad! Teléfono: 555-0123,spam
"Estimado cliente, su cuenta de PayPal ha sido comprometida Debe verificar su identidad inmediatamente. Haga clic aquí: http://bit.ly/verify-now",spam
"¡EMPLEO URGENTE! empleo online con salario de $10,000 mensuales Solo envíe su información Email: trabajo@empresa.com",spam
"Estimado cliente, su cuenta de Amazon ha sido bloqueada por seguridad Debe verificar su identidad inmediatamente. Visite: http://bit.ly/secure-login",spam
"Estimado Alejandro, su solicitud de vacaciones ha sido aprobada Le notificaremos cuando esté lista.",ham
"Hola Laura, le enviamos este recordatorio sobre su próxima revisión médica La cita está programada para el próximo martes.",ham
"Hola Lucía, su reserva para consulta médica está confirmada Se realizará en el auditorio principal a las 6:00 PM. Nuestro equipo estará disponible para asistirle.",ham
¡OFERTA DE VIAJE! un viaje de 7 días con 90% de descuento ¡Solo por hoy! ¡WhatsApp: +1-555-0123!,spam
"Estimado Fernando, hemos recibido su consulta sobre el proceso de verificación y confirmamos que ha sido completado exitosamente.",ham
"Estimado cliente, le informamos que su inversión ha sido aprobada Todos los documentos deben estar completos.",ham
"Hola Laura, la reunión de planificación estratégica se realizará el 10 de mayo a las 9:00 AM Por favor ayune 8 horas antes de la cita.",ham
¡NO PIERDA ESTA OPORTUNIDAD! PlayStation 5 por solo $199 ¡Últimas horas! ¡Compre ahora!,spam
"¡FELICIDADES! Ha ganado una computadora portátil valorado en $25,000 Para recibir su regalo debe responder en las próximas 24 horas.",spam
"¡EMPLEO URGENTE! trabajo desde casa ganando $15,000 por mes Solo envíe su información WhatsApp: +1-555-0123",spam
"Estimado Mónica, su suscripción a servicio premium ha sido actualizada con nuevos beneficios Los nuevos términos y condiciones están disponibles en nuestro sitio web.",ham
¡PRODUCTO MILAGROSO! píldora para bajar de peso Resultados en 7 días ¡Stock limitado! ¡Compre ahora!,spam
¡DINERO FÁCIL! un fondo de inversión privado con beneficios del 2000% Sin riesgo de pérdida ¡Invierta hoy mismo!,spam
"Estimado cliente, le informamos que su tarjeta de crédito está siendo procesada Todos los documentos deben estar completos.",ham
"¡FELICIDADES! Ha ganado un automóvil nuevo valorado en $5,000 Para obtener su obsequio tiene hasta mañana para reclamar.",spam
"¡CRÉDITO INMEDIATO! $100,000 sin requisitos Sin historial crediticio requerido ¡Solicite ahora!",spam
¡OFERTA DE VIAJE! unas vacaciones de 10 días con precio especial ¡Expira en 2 horas! ¡Llame al 555-0123!,spam
¡ÚLTIMA OPORTUNIDAD! PlayStation 5 por $19.99 ¡Oferta relámpago! ¡Ordene inmediatamente!,spam
"Estimado Patricia, sus resultados de radiografía de tórax están listos Puede recogerlos en nuestro laboratorio de lunes a viernes de 8:00 AM a 6:00 PM. Recibirá la confirmación oficial en los próximos días.",ham
"Hola Usuario, detectamos una transacción sospechosa en su perfil en línea Verifique su identidad ahora mismo. Verifique aquí: http://bit.ly/secure-verify",spam
"Estimado Alejandro, le notifico que su perfil ha sido actualizado con éxito Gracias por su paciencia y confianza.",ham
¡ÚLTIMA OPORTUNIDAD! iPad Pro por $29.99 ¡Última oportunidad! ¡Llame ya!,spam
"Estimado Señor, hemos encontrado documentos que lo conectan con una familia adinerada que le ha dejado una herencia de $3,500,000 Este proceso es urgente y debe completarse en 48 horas. Proporcione sus datos bancarios para la transferencia.",spam
"Estimado Mónica, la reunión de padres para su hijo Carlos será el 10 de mayo a las 10:00 AM Discutiremos el progreso académico y las áreas de mejora.",ham
"¡OPORTUNIDAD DE TRABAJO! gerente de ventas con salario de $8,000 mensuales Horarios flexibles ¡Aplique inmediatamente!",spam
¡VIAJE INCREÍBLE! un viaje increíble por solo $199 ¡Descuentos increíbles! ¡Llame ahora!,spam
"¡FELICIDADES! Ha ganado un viaje a Disney World valorado en $5,000 Para reclamar su premio tiene hasta mañana para reclamar.",spam
"Hola María, las calificaciones de historia están disponibles Puede consultarlas en el portal estudiantil Todos los entregables están listos.",ham
"Estimado Mónica, su informe sobre ventas del primer trimestre ha sido revisado y aprobado Se han incluido todas las recomendaciones solicitadas.",ham
¡PRÉSTAMO GARANTIZADO! préstamo de negocios Proceso simple Proceso rápido ¡Reciba su préstamo mañana!,spam
"Estimado Amigo, su cuenta de streaming ha sido atacada por virus Verifique su cuenta inmediatamente. Confirme en: http://bit.ly/verify-account",spam
"Buenos días Sofia, le comunico que su cuenta ha sido actualizada correctamente Gracias por su paciencia y confianza.",ham
"Hola Jorge, su pedido #COMP-2024-789 ha sido confirmado y está siendo preparado para envío Recibirá un número de seguimiento por correo electrónico.",ham
¡NO PIERDA ESTA OPORTUNIDAD! Samsung Galaxy por solo $199 ¡Solo hasta medianoche! ¡Compre ahora!,spam
¡PRÉSTAMO GARANTIZADO! préstamo personal Sin complicaciones Proceso rápido ¡Obtenga su dinero hoy!,spam
¡DINERO RÁPIDO! préstamo rápido Decisión rápida Proceso directo ¡Aplique inmediatamente!,spam
"Hola Ana, espero que estés bien. me complace informarle que hemos completado la revisión de su caso Esperamos que esta información sea útil.",ham
"Hola Estimado, un familiar desconocido ha fallecido con una fortuna de $4,200,000 Necesitamos completar el proceso legal Responda urgentemente para reclamar su herencia.",spam
"Estimado Juan, su cita está confirmada para el lunes a las 4:00 PM Se realizará en el auditorio principal a las 6:00 PM. Si necesita reprogramar, contáctenos con al menos 24 horas de anticipación.",ham
¡DINERO FÁCIL! un sistema de trading automatizado con retornos del 500% Sin riesgo de pérdida ¡Invierta hoy mismo!,spam
"¡EMPLEO URGENTE! trabajo desde casa ganando $15,000 por mes Solo envíe su información WhatsApp: +1-555-0123",spam
"Estimado Alejandro, hemos recibido su compra de el libro solicitado y está siendo preparado para envío Puede elegir envío express por un costo adicional.",ham
"Hola Pedro, su cuenta bancaria con saldo disponible aprobada Recibirá la confirmación oficial en los próximos días.",ham
¡DINERO FÁCIL! un negocio online con beneficios del 2000% Ganancias garantizadas ¡Comience inmediatamente!,spam
"¡OPORTUNIDAD DE TRABAJO! gerente de ventas con salario de $8,000 mensuales Sin experiencia necesaria ¡Aplique inmediatamente!",spam
"Hola Amigo, un familiar desconocido ha fallecido con una fortuna de $4,200,000 Necesitamos completar el proceso legal Responda urgentemente para reclamar su herencia.",spam
¡ÚLTIMA OPORTUNIDAD! Samsung Galaxy por $19.99 ¡Última oportunidad! ¡Ordene inmediatamente!,spam
"Hola Laura, le enviamos este recordatorio sobre su próxima revisión médica El proceso debe completarse antes del fin de mes.",ham
¡OFERTA ESPECIAL! PlayStation 5 gratis si compra otro producto ¡Comience inmediatamente! Teléfono: 555-0123,spam
"Estimado Roberto, su informe sobre ventas del primer trimestre ha sido revisado y aprobado Se han incluido todas las recomendaciones solicitadas.",ham
"Estimado Isabel, su servicio de televisión por cable ha sido actualizado a la última versión Ahora tiene acceso a más canales y contenido.",ham
"Hola Ana, las calificaciones de historia están disponibles Puede consultarlas en el portal estudiantil La fecha límite es el próximo viernes.",ham
"Hola María, su cita médica con Dr. García está programada para 10 de mayo a las 2:00 PM Por favor ayune 8 horas antes de la cita.",ham
"Hola Alejandro, el proyecto desarrollo del sitio web está en la fase final Todos los entregables están listos.",ham
"Hola David, su reserva para asesoría legal está confirmada Todos los documentos deben estar completos. Nuestro equipo estará disponible para asistirle.",ham
"Estimado Estimado, su perfil de redes sociales ha sido atacada por virus Verifique su cuenta inmediatamente. Confirme en: http://bit.ly/verify-account",spam
"¡EMPLEO URGENTE! trabajo desde casa con salario de $10,000 mensuales Proceso simple de aplicación Email: trabajo@empresa.com",spam
¡VIAJE INCREÍBLE! un viaje increíble por solo $199 ¡Descuentos increíbles! ¡Llame ahora!,spam
"¡CONGRATULACIONES! Ha sido seleccionado para recibir un obsequio exclusivo Para recibir, proporcione sus datos personales. ¡Responda inmediatamente!",spam
"Estimado David, su cita está confirmada para el lunes a las 4:00 PM Se realizará en el auditorio principal a las 6:00 PM. Si necesita reprogramar, contáctenos con al menos 24 horas de anticipación.",ham
"Estimado Isabel, sus resultados de electrocardiograma están listos Puede recogerlos en nuestro laboratorio de lunes a viernes de 8:00 AM a 6:00 PM. Recibirá la confirmación oficial en los próximos días.",ham
¡VACACIONES GRATIS! a Europa todo incluido ¡Oferta por tiempo limitado! ¡Reserve inmediatamente!,spam
"Hola Lucía, la reunión de revisión de proyecto se realizará el 15 de marzo a las 2:00 PM Traiga sus estudios médicos previos.",ham
"Estimado Jorge, su curso de gestión de proyectos comenzará el 1 de abril Lunes y miércoles de 6:00 PM a 8:00 PM Los materiales del curso estarán disponibles en la plataforma virtual.",ham
¡ÚLTIMA OPORTUNIDAD! iPad Pro por $29.99 ¡Solo por 2 horas! ¡Compre ahora mismo!,spam
¡OFERTA DE VIAJE! un viaje de 7 días con 80% de descuento ¡Expira en 2 horas! ¡WhatsApp: +1-555-0123!,spam
"Estimado Isabel, hemos recibido su consulta sobre el estado de su cuenta y confirmamos que ha sido completado exitosamente.",ham
"Estimado Juan, su servicio de internet de alta velocidad ha sido optimizado para mejor rendimiento Ahora tiene acceso a más canales y contenido.",ham
"Hola Jorge, la reunión de revisión de proyecto se realizará el 10 de mayo a las 2:00 PM Por favor ayune 8 horas antes de la cita.",ham
"Hola Mónica, le recordamos su próxima consulta de dermatología 15 de marzo Por favor llegue 30 minutos antes para completar la documentación.",ham
"Hola Patricia, el proyecto desarrollo del sitio web está en la fase final La fecha límite es el próximo viernes.",ham
"Hola Carlos, su cuenta bancaria con saldo disponible pendiente de documentación Recibirá la confirmación oficial en los próximos días.",ham
"Hola Sofia, me complace informarle que su solicitud ha sido procesada exitosamente Si tiene alguna pregunta, no dude en contactarnos.",ham
¡DESCUBRIMIENTO INCREÍBLE! una tecnología innovadora Transformará su existencia ¡Precio especial solo por hoy! ¡Compre ahora mismo!,spam
"¡FELICIDADES! Ha ganado un iPhone 15 Pro valorado en $1,200 Para reclamar su premio tiene hasta mañana para reclamar.",spam
"Hola Juan, su cita médica con Dr. García está programada para 10 de mayo a las 10:00 AM Por favor ayune 8 horas antes de la cita.",ham
"Hola Mónica, espero que estés bien. le escribo para hemos completado la revisión de su caso Si tiene alguna pregunta, no dude en contactarnos.",ham
"Estimado Mónica, su servicio de televisión por cable ha sido actualizado a la última versión Ahora tiene acceso a más canales y contenido.",ham
"Hola Elena, su reserva para consulta médica está confirmada Se realizará en el auditorio principal a las 6:00 PM. Para cualquier cambio, contáctenos al 555-0123.",ham
"¡OPORTUNIDAD DE TRABAJO! asistente virtual con salario de $5,000 mensuales Horarios flexibles ¡Comience mañana!",spam
"Hola Señora, detectamos una transacción sospechosa en su perfil en línea Verifique su identidad ahora mismo. Confirme en: http://bit.ly/account-check",spam
"Estimado Señora, un familiar lejano le ha dejado una fortuna de $3,200,000 ¡No se lo pierda! Contáctenos al 555-0123 para reclamar.",spam
"Hola Elena, su cita médica con Dra. Martínez está programada para 15 de marzo a las 10:00 AM Traiga sus estudios médicos previos.",ham
"Hola Roberto, le enviamos este recordatorio sobre su próxima revisión médica El proceso debe completarse antes del fin de mes.",ham
"Estimado Miguel, su informe sobre evaluación de desempeño ha sido en proceso de finalización Excelente trabajo, el informe está muy completo.",ham
¡INCREÍBLE OFERTA! PlayStation 5 con 80% de descuento ¡Oferta limitada! ¡Compre ahora!,spam
"Estimado Señor, su cuenta de email ha sido atacada por virus Verifique su cuenta inmediatamente. Confirme en: http://bit.ly/verify-account",spam
"¡CRÉDITO INMEDIATO! $50,000 sin requisitos Sin historial crediticio requerido ¡Solicite ahora!",spam
"Hola Alejandro, las calificaciones de ciencias están disponibles Están publicadas en el sistema de calificaciones Todos los entregables están listos.",ham
¡INCREÍBLE OFERTA! MacBook Air con 80% de descuento ¡No se lo pierda! ¡Llame al 555-0123!,spam
"¡CONGRATULACIONES! Ha sido seleccionado para recibir un premio increíble Para recibir, proporcione sus datos personales. ¡Responda inmediatamente!",spam
¡OPORTUNIDAD DE INVERSIÓN! un nuevo fondo de inversión con ganancias garantizadas Dinero rápido y fácil ¡Invierta inmediatamente!,spam
"Estimado María, no olvide que la entrega del proyecto es el viernes 10 de mayo Todos los documentos deben estar completos.",ham
¡SOLUCIÓN DEFINITIVA! para cualquier problema Beneficios asegurados ¡Solo por hoy! ¡Compre ahora!,spam
"Estimado Fernando, le comunico que su solicitud ha sido procesada exitosamente Si tiene alguna pregunta, no dude en contactarnos.",ham
"Estimado Isabel, no olvide que la reunión de padres es mañana 15 de marzo Todos los documentos deben estar completos.",ham
"Estimado Patricia, la reunión de padres para su hija Ana será el 10 de mayo a las 10:00 AM Discutiremos el progreso académico y las áreas de mejora.",ham
"¡EXCELENTES NOTICIAS! Usted es el ganador de un premio especial con un valor de $8,000 Complete el formulario adjunto.",spam
"¡OPORTUNIDAD DE TRABAJO! asistente virtual con salario de $5,000 mensuales Sin experiencia necesaria ¡Aplique inmediatamente!",spam
"Estimado Isabel, sus resultados de análisis de sangre están listos Puede recogerlos en nuestro laboratorio de lunes a viernes de 8:00 AM a 6:00 PM. Le notificaremos cuando esté lista.",ham
"Hola Isabel, le recordamos su próxima consulta de dermatología 15 de marzo Por favor llegue 30 minutos antes para completar la documentación.",ham
